CO_TAZID,zip5
350229,84101
350230,84101
350281,84101
350282,84101
350283,84101
350284,84101
350285,84101
350286,84101
350287,84101
350130,84150
350131,84111
350132,84111
350135,84111
350136,84111
350137,84111
350174,84111
350175,84111
350176,84111
350177,84111
350178,84111
350179,84111
350180,84111
350181,84111
350182,84111
350183,84111
350184,84111
350185,84111
350186,84111
350187,84111
350188,84111
350231,84111
350232,84111
350233,84111
350234,84111
350235,84111
350236,84111
350237,84111
350238,84111
350239,84111
350240,84111
350241,84111
350242,84111
350243,84111
350244,84111
350245,84111
350246,84111
350247,84111
350249,84111
350250,84111
350288,84111
350289,84111
350290,84111
350139,84102
350141,84102
350143,84102
350145,84102
350189,84102
350190,84102
350191,84102
350192,84102
350193,84102
350194,84102
350195,84102
350196,84102
350248,84102
350251,84102
350252,84102
350253,84102
350254,84102
350255,84102
350256,84102
350257,84102
350258,84102
350259,84102
350260,84102
350147,84113
350197,84108
350261,84108
350262,84108
350263,84108
350264,84108
350298,84108
350299,84108
350300,84108
350301,84108
350336,84108
350337,84108
350338,84108
350339,84108
350340,84108
350361,84108
350362,84108
350363,84108
350364,84108
350365,84108
350376,84108
351282,84108
351283,84108
351284,84108
351295,84108
351296,84108
351298,84108
351299,84108
351300,84108
350291,84105
350292,84105
350293,84105
350294,84105
350295,84105
350296,84105
350297,84105
350328,84105
350329,84105
350330,84105
350331,84105
350332,84105
350333,84105
350334,84105
350335,84105
350355,84105
350356,84105
350357,84105
350358,84105
350359,84105
350360,84105
350369,84105
350371,84105
350304,84128
350417,84128
350418,84128
350427,84128
350428,84128
350429,84128
350433,84128
350434,84128
350435,84128
350436,84128
350449,84128
350450,84128
350451,84128
350467,84128
350468,84128
350469,84128
350470,84128
350484,84128
350498,84128
350499,84128
350500,84128
350501,84128
350510,84128
350523,84128
350312,84119
350422,84119
350423,84119
350424,84119
350425,84119
350426,84119
350442,84119
350443,84119
350444,84119
350445,84119
350446,84119
350447,84119
350448,84119
350461,84119
350462,84119
350463,84119
350464,84119
350465,84119
350466,84119
350476,84119
350477,84119
350478,84119
350479,84119
350480,84119
350481,84119
350482,84119
350483,84119
350489,84119
350490,84119
350491,84119
350492,84119
350493,84119
350494,84119
350495,84119
350508,84119
350509,84119
350517,84119
350518,84119
350534,84119
350535,84119
350564,84119
350565,84119
350574,84119
350575,84119
350583,84119
350320,84115
350321,84115
350322,84115
350323,84115
350324,84115
350325,84115
350326,84115
350327,84115
350347,84115
350348,84115
350349,84115
350350,84115
350351,84115
350352,84115
350353,84115
350354,84115
350536,84115
350537,84115
350538,84115
350539,84115
350540,84115
350541,84115
350542,84115
350543,84115
350544,84115
350545,84115
350546,84115
350547,84115
350548,84115
350549,84115
350550,84115
350551,84115
350552,84115
350553,84115
350554,84115
350555,84115
350556,84115
350557,84115
350558,84115
350559,84115
350560,84115
350561,84115
350562,84115
350563,84115
350566,84115
350567,84115
350568,84115
350569,84115
350570,84115
350571,84115
350572,84115
350576,84115
350577,84115
350578,84115
350579,84115
350580,84115
350581,84115
350584,84115
350586,84115
350587,84115
350588,84115
350589,84115
350590,84115
350591,84115
350366,84106
350367,84106
350368,84106
350370,84106
350372,84106
350373,84106
350377,84106
350378,84106
350379,84106
350380,84106
350381,84106
350382,84106
350383,84106
350384,84106
350385,84106
350386,84106
350389,84106
350390,84106
350391,84106
350392,84106
350393,84106
350394,84106
350396,84106
350573,84106
350582,84106
350592,84106
350593,84106
350600,84106
350601,84106
350602,84106
350603,84106
350604,84106
350605,84106
350608,84106
350609,84106
350610,84106
350611,84106
350612,84106
350613,84106
350617,84106
350618,84106
350619,84106
350620,84106
350621,84106
350622,84106
350374,84109
350375,84109
350387,84109
350388,84109
350395,84109
350594,84109
350595,84109
350596,84109
350597,84109
350598,84109
350599,84109
350606,84109
350607,84109
350614,84109
350615,84109
350616,84109
350623,84109
350624,84109
350625,84109
351285,84109
351286,84109
351301,84109
351302,84109
351303,84109
351304,84109
351306,84109
350419,84120
350420,84120
350421,84120
350430,84120
350431,84120
350432,84120
350437,84120
350438,84120
350439,84120
350440,84120
350441,84120
350452,84120
350453,84120
350454,84120
350455,84120
350456,84120
350457,84120
350458,84120
350459,84120
350460,84120
350471,84120
350472,84120
350473,84120
350474,84120
350475,84120
350485,84120
350486,84120
350487,84120
350488,84120
350502,84120
350503,84120
350504,84120
350505,84120
350506,84120
350507,84120
350511,84120
350512,84120
350513,84120
350514,84120
350515,84120
350516,84120
350520,84118
350521,84118
350522,84118
350525,84118
350526,84118
350527,84118
350528,84118
350530,84118
350531,84118
350532,84118
350652,84118
350653,84118
350654,84118
350655,84118
350656,84118
350657,84118
350658,84118
350659,84118
350660,84118
350661,84118
350662,84118
350663,84118
350664,84118
350665,84118
350666,84118
350667,84118
350533,84081
350796,84081
350799,84081
350800,84081
350810,84081
350811,84081
350812,84081
350813,84081
350814,84081
350824,84081
350825,84081
350826,84081
350827,84081
350828,84081
350829,84081
350830,84081
350841,84081
350842,84081
350843,84081
350844,84081
350850,84081
350851,84081
350852,84081
350853,84081
350862,84081
350863,84081
350864,84081
350865,84081
350866,84081
350877,84081
350585,84107
350628,84107
350629,84107
350630,84107
350631,84107
350632,84107
350633,84107
350634,84107
350635,84107
350636,84107
350637,84107
350643,84107
350711,84107
350713,84107
350714,84107
350715,84107
350716,84107
350717,84107
350718,84107
350719,84107
350720,84107
350722,84107
350723,84107
350724,84107
350725,84107
350728,84107
350729,84107
350730,84107
350731,84107
350736,84107
350737,84107
350738,84107
350739,84107
350740,84107
350744,84107
350745,84107
350746,84107
350752,84107
350753,84107
350754,84107
350755,84107
350756,84107
350757,84107
350758,84107
350763,84107
350764,84107
350626,84124
350638,84124
350639,84124
350640,84124
350641,84124
350642,84124
350645,84124
350647,84124
350648,84124
350649,84124
350650,84124
350766,84124
350767,84124
350768,84124
350769,84124
350770,84124
350771,84124
350772,84124
350773,84124
350774,84124
350777,84124
350627,84123
350671,84123
350672,84123
350673,84123
350676,84123
350677,84123
350685,84123
350686,84123
350687,84123
350688,84123
350693,84123
350700,84123
350708,84123
350709,84123
350710,84123
350712,84123
350721,84123
350726,84123
350727,84123
350733,84123
350734,84123
350735,84123
350743,84123
350749,84123
350750,84123
350751,84123
350761,84123
350762,84123
350644,84117
350646,84117
350651,84117
350732,84117
350741,84117
350742,84117
350775,84117
350776,84117
350778,84117
350779,84117
350780,84117
350781,84117
350782,84117
350783,84117
350784,84117
350785,84117
350786,84117
350787,84117
350668,84129
350669,84129
350670,84129
350674,84129
350675,84129
350678,84129
350679,84129
350680,84129
350681,84129
350682,84129
350683,84129
350684,84129
350689,84129
350690,84129
350691,84129
350692,84129
350694,84129
350695,84129
350696,84129
350697,84129
350698,84129
350699,84129
350701,84129
350702,84129
350703,84129
350704,84129
350705,84129
350706,84129
350707,84129
350747,84121
350748,84121
350759,84121
350760,84121
350765,84121
350788,84121
350789,84121
350790,84121
350791,84121
350792,84121
350793,84121
350794,84121
350795,84121
350917,84121
350918,84121
350919,84121
350920,84121
350921,84121
350922,84121
350923,84121
350924,84121
350926,84121
350927,84121
350928,84121
350929,84121
350930,84121
350931,84121
350934,84121
350935,84121
350936,84121
350937,84121
350939,84121
350940,84121
350941,84121
350943,84121
351287,84121
351288,84121
351289,84121
351290,84121
351305,84121
351307,84121
351308,84121
351309,84121
350797,84084
350798,84084
350801,84084
350802,84084
350803,84084
350804,84084
350805,84084
350806,84084
350807,84084
350808,84084
350815,84084
350816,84084
350817,84084
350818,84084
350819,84084
350820,84084
350821,84084
350822,84084
350831,84088
350832,84088
350833,84088
350834,84088
350835,84088
350836,84088
350837,84088
350838,84088
350839,84088
350840,84088
350845,84088
350846,84088
350847,84088
350848,84088
350849,84088
350854,84088
350855,84088
350856,84088
350857,84088
350858,84088
350859,84088
350860,84088
350867,84088
350868,84088
350869,84088
350870,84088
350871,84088
350872,84088
350873,84088
350874,84088
350875,84088
350876,84088
350879,84088
350880,84088
350881,84047
350882,84047
350883,84047
350884,84047
350885,84047
350886,84047
350887,84047
350888,84047
350889,84047
350890,84047
350891,84047
350892,84047
350893,84047
350894,84047
350895,84047
350896,84047
350897,84047
350898,84047
350899,84047
350900,84047
350901,84047
350902,84047
350904,84047
350905,84047
350906,84047
350907,84047
350909,84047
350910,84047
350911,84047
350912,84047
350915,84047
350916,84047
350925,84047
350944,84047
350945,84047
350903,84070
350908,84070
350913,84070
350914,84070
350946,84070
350950,84070
350951,84070
350956,84070
350957,84070
350958,84070
350959,84070
350960,84070
350965,84070
350966,84070
350967,84070
350968,84070
350969,84070
350970,84070
350971,84070
350972,84070
350973,84070
350980,84070
350981,84070
350982,84070
350983,84070
350984,84070
350985,84070
350992,84070
350993,84070
350994,84070
351003,84070
351004,84070
351005,84070
351013,84070
351014,84070
351015,84070
351016,84070
351023,84070
351024,84070
351025,84070
350932,84093
350933,84093
350938,84093
350942,84093
350949,84093
350952,84093
350953,84093
350954,84093
350955,84093
350963,84093
350964,84093
350976,84093
350977,84093
350978,84093
350979,84093
350947,84094
350948,84094
350961,84094
350962,84094
350974,84094
350975,84094
350986,84094
350987,84094
350995,84094
350996,84094
351006,84094
351007,84094
351008,84094
351017,84094
351018,84094
351026,84094
351027,84094
351032,84094
351033,84094
350988,84092
350989,84092
350990,84092
350991,84092
350997,84092
350998,84092
350999,84092
351000,84092
351001,84092
351002,84092
351009,84092
351010,84092
351011,84092
351012,84092
351019,84092
351020,84092
351021,84092
351022,84092
351028,84092
351029,84092
351030,84092
351031,84092
351034,84092
351035,84092
351036,84092
351037,84092
351038,84092
351291,84092
351292,84092
351293,84092
351294,84092
351310,84092
351311,84092
351039,84009
351040,84009
351041,84009
351048,84009
351049,84009
351050,84009
351059,84009
351060,84009
351061,84009
351062,84009
351063,84009
351064,84009
351065,84009
351069,84009
351070,84009
351071,84009
351072,84009
351073,84009
351074,84009
351075,84009
351085,84009
351086,84009
351087,84009
351088,84009
351089,84009
351090,84009
351091,84009
351092,84009
351093,84009
351099,84009
351100,84009
351101,84009
351102,84009
351103,84009
351104,84009
351105,84009
351106,84009
351107,84009
351108,84009
351116,84009
351042,84095
351043,84095
351044,84095
351045,84095
351046,84095
351047,84095
351051,84095
351052,84095
351053,84095
351054,84095
351055,84095
351056,84095
351057,84095
351058,84095
351066,84095
351067,84095
351068,84095
351076,84095
351077,84095
351078,84095
351079,84095
351080,84095
351081,84095
351082,84095
351083,84095
351084,84095
351094,84095
351095,84095
351096,84095
351097,84095
351098,84095
351109,84095
351110,84095
351111,84095
351112,84095
351113,84095
351114,84095
351115,84095
351196,84020
351197,84020
351198,84020
351199,84020
351200,84020
351201,84020
351202,84020
351203,84020
351204,84020
351205,84020
351206,84020
351207,84020
351208,84020
351209,84020
351210,84020
351211,84020
351212,84020
351213,84020
351214,84020
351215,84020
351216,84020
351217,84020
351218,84020
351219,84020
351220,84020
351221,84020
351222,84020
351223,84020
351224,84020
351225,84020
351226,84020
351227,84020
351228,84020
351229,84020
351230,84020
351231,84020
351232,84020
351233,84020
351234,84020
351235,84020
351236,84020
351237,84020
351238,84020
351239,84020
351240,84020
351241,84020
351242,84020
351243,84020
351244,84020
351245,84020
351246,84020
351247,84020
351248,84020
351249,84020
351250,84020
351251,84020
351252,84020
351253,84020
351254,84020
351255,84020
351256,84020
490434,84020
490435,84020
570086,84414
570087,84414
570088,84414
570089,84414
570090,84414
570092,84414
570093,84414
570094,84414
570095,84414
570096,84414
570097,84414
570098,84414
570100,84414
570101,84414
570102,84414
570103,84414
570105,84414
570106,84414
570107,84414
570108,84414
570109,84414
570110,84414
570111,84414
570112,84414
570113,84414
570114,84414
570115,84414
570116,84414
570117,84414
570118,84414
570119,84414
570120,84414
570121,84414
570122,84414
570123,84414
570124,84414
570125,84414
570126,84414
570127,84414
570128,84414
570129,84414
570130,84414
570131,84414
570132,84414
570135,84414
570138,84414
570425,84414
570244,84403
570248,84403
570250,84403
570262,84403
570263,84403
570264,84403
570265,84403
570266,84403
570267,84403
570268,84403
570277,84403
570278,84403
570279,84403
570280,84403
570283,84403
570285,84403
570286,84403
570287,84403
570288,84403
570289,84403
570290,84403
570291,84403
570292,84403
570293,84403
570402,84403
570403,84403
570404,84403
570406,84403
570407,84403
570408,84403
570409,84403
570410,84403
570411,84403
570413,84403
570414,84403
570416,84403
570417,84403
570418,84403
570420,84403
570427,84403
570428,84403
570284,84408
570344,84067
570345,84067
570346,84067
570347,84067
570348,84067
570349,84067
570350,84067
570351,84067
570352,84067
570353,84067
570354,84067
570355,84067
570356,84067
570357,84067
570358,84067
570359,84067
570360,84067
570361,84067
570362,84067
570363,84067
570364,84067
570365,84067
570366,84067
570367,84067
570368,84067
570369,84067
570370,84067
570371,84067
570372,84067
570373,84067
491095,84660
491094,84660
491090,84660
490833,84660
490829,84660
490830,84660
491011,84660
490912,84660
490913,84660
490915,84660
491072,84660
491069,84660
490831,84660
490914,84660
491089,84660
490926,84660
490966,84660
490927,84660
490928,84660
490929,84660
490930,84660
490962,84660
490964,84660
490931,84660
490961,84660
490967,84660
490975,84660
490968,84660
490969,84660
490970,84660
490971,84660
491006,84660
491005,84660
490972,84660
490976,84660
490977,84660
490981,84660
490978,84660
491003,84660
490998,84660
491192,84660
490999,84660
490997,84660
490935,84660
490934,84660
490936,84660
490937,84660
490933,84660
490932,84660
490953,84660
490952,84660
490979,84660
490960,84660
490956,84660
490955,84660
490954,84660
490959,84660
490957,84660
490982,84660
490938,84660
490945,84660
490947,84660
490939,84660
490948,84660
490946,84660
490949,84660
490951,84660
490950,84660
490987,84660
490995,84660
490991,84660
490989,84660
490992,84660
490993,84660
490994,84660
490990,84660
490996,84660
491009,84660
490859,84660
490918,84660
491016,84660
490916,84660
490919,84660
490925,84660
491014,84660
491012,84660
491013,84660
490923,84660
491017,84660
490922,84660
491021,84660
491019,84660
491022,84660
490942,84660
490940,84660
490944,84660
491046,84660
491075,84660
490984,84660
490983,84660
490985,84660
491056,84660
491092,84660
491115,84660
491117,84660
491166,84660
491116,84660
491167,84660
491168,84660
491169,84660
491164,84660
491171,84660
490974,84660
490973,84660
491001,84660
490917,84660
490921,84660
490924,84660
491052,84660
491055,84660
491053,84660
490980,84660
490958,84660
491020,84660
491010,84660
491024,84660
491049,84660
491065,84660
491030,84660
491038,84660
491063,84660
490907,84660
491007,84660
490988,84660
490986,84660
491032,84660
491035,84660
491015,84660
491031,84660
490832,84660
491028,84660
491034,84660
491029,84660
491043,84660
491048,84660
491042,84660
491033,84660
491040,84660
491041,84660
491037,84660
491039,84660
491027,84660
491026,84660
491025,84660
491023,84660
491051,84660
491054,84660
491050,84660
491059,84660
491066,84660
491060,84660
491061,84660
491062,84660
491064,84660
491071,84660
491088,84660
491097,84660
491114,84660
491067,84660
491068,84660
491070,84660
491058,84660
491057,84660
490941,84660
491118,84660
491165,84660
491004,84660
491000,84660
491002,84660
491008,84660
491047,84660
491044,84660
491045,84660
491036,84660
491018,84660
490943,84660
490920,84660
491091,84660
491093,84660
491329,84660
491320,84660
491322,84660
491321,84660
491323,84660
491300,84660
491301,84660
491299,84660
491327,84660
491330,84660
490076,84005
490085,84005
490077,84005
490124,84005
490116,84005
490097,84005
490101,84005
490100,84005
490106,84005
490153,84005
490154,84005
490149,84005
490204,84005
490209,84005
490208,84005
490094,84005
490098,84005
490115,84005
490114,84005
490155,84005
490120,84005
490113,84005
490126,84005
490118,84005
490107,84005
490146,84005
490145,84005
490137,84005
490104,84005
490147,84005
490138,84005
490157,84005
490156,84005
490151,84005
490158,84005
490159,84005
490139,84005
490144,84005
490181,84005
490183,84005
490161,84005
490215,84005
490217,84005
490214,84005
490160,84005
490203,84005
490202,84005
490207,84005
490210,84005
490258,84005
490219,84005
490216,84005
490221,84005
490220,84005
490218,84005
490211,84005
490205,84005
490148,84005
490187,84005
490142,84005
490122,84005
490117,84005
490086,84005
490119,84005
490091,84005
490087,84005
490123,84005
490125,84005
490121,84005
490150,84005
490152,84005
490180,84005
490182,84005
490185,84005
490102,84005
490103,84005
490112,84005
490111,84005
490271,84005
490272,84005
490273,84005
490140,84005
490206,84005
490084,84013
490061,84013
490063,84013
490060,84013
490059,84013
490055,84013
490056,84013
490092,84013
490096,84013
490109,84013
490110,84013
490023,84013
490021,84013
490135,84013
490163,84013
490167,84013
490166,84013
490169,84013
490040,84013
490030,84013
490038,84013
490041,84013
490044,84013
490189,84013
490192,84013
490050,84013
490048,84013
490004,84013
490131,84013
490168,84013
490014,84013
490005,84013
490007,84013
490008,84013
490079,84013
490003,84013
490070,84013
490129,84013
490057,84013
490016,84013
490025,84013
490032,84013
490190,84013
490026,84013
490065,84013
490069,84013
490029,84013
490082,84013
490071,84013
490072,84013
490099,84013
490073,84013
490095,84013
490015,84013
490090,84013
490088,84013
490093,84013
490089,84013
490081,84013
490083,84013
490080,84013
490010,84013
490013,84013
490105,84013
490165,84013
490164,84013
490127,84013
490108,84013
490066,84013
490033,84013
490036,84013
490034,84013
490134,84013
490133,84013
490132,84013
490074,84013
490128,84013
490130,84013
490068,84013
490067,84013
490064,84013
490009,84013
490062,84013
490012,84013
490011,84013
490020,84013
490028,84013
490035,84013
490042,84013
490191,84013
490162,84013
490037,84013
490024,84013
490019,84013
490046,84013
490045,84013
490047,84013
490031,84013
490027,84013
490058,84013
490022,84013
490018,84013
490017,84013
490006,84013
491311,84013
490002,84013
490054,84013
490039,84013
490043,84013
490051,84013
490049,84013
490198,84013
490188,84013
490078,84013
490197,84043
490171,84043
490170,84043
490174,84043
490175,84043
490177,84043
490176,84043
490201,84043
490193,84043
490261,84043
490179,84043
490411,84043
490390,84043
490293,84043
490292,84043
490141,84043
490291,84043
490178,84043
490194,84043
490235,84043
490232,84043
490234,84043
490229,84043
490227,84043
490259,84043
490255,84043
490260,84043
490275,84043
490213,84043
490302,84043
490303,84043
490304,84043
490370,84043
490307,84043
490337,84043
490340,84043
490338,84043
490373,84043
490376,84043
490377,84043
490312,84043
490313,84043
490318,84043
490317,84043
490316,84043
490314,84043
490322,84043
490323,84043
490326,84043
490320,84043
490319,84043
490328,84043
490329,84043
490333,84043
490334,84043
490332,84043
490331,84043
490330,84043
490327,84043
490354,84043
490353,84043
490352,84043
490356,84043
490355,84043
490343,84043
490325,84043
490341,84043
490346,84043
490344,84043
490321,84043
490349,84043
490348,84043
490347,84043
490351,84043
490363,84043
490362,84043
490367,84043
490366,84043
490365,84043
490357,84043
490399,84043
490400,84043
490369,84043
490401,84043
490405,84043
490404,84043
490403,84043
490410,84043
490409,84043
490408,84043
490407,84043
490402,84043
490406,84043
490433,84043
490396,84043
490393,84043
490394,84043
490388,84043
490398,84043
490392,84043
490358,84043
490385,84043
490384,84043
490383,84043
490378,84043
490350,84043
490387,84043
490386,84043
490389,84043
490381,84043
490412,84043
490413,84043
490414,84043
490423,84043
490422,84043
490415,84043
490428,84043
490420,84043
490425,84043
490424,84043
490426,84043
490360,84043
490359,84043
491307,84043
491308,84043
491315,84043
490342,84043
490345,84043
490391,84043
490421,84043
490299,84043
490397,84043
490416,84043
490418,84043
490419,84043
490226,84043
490427,84043
490230,84043
490315,84043
490324,84043
490380,84043
490364,84043
490361,84043
490225,84043
490212,84043
490300,84043
490379,84043
490372,84043
490371,84043
490417,84043
490143,84043
490136,84043
490186,84043
490184,84043
490172,84043
490173,84043
490233,84043
490290,84043
490256,84043
490395,84043
491310,84043
490374,84043
490375,84043
490339,84043
490001,84043
490053,84043
490301,84043
490052,84043
490199,84043
490200,84043
490196,84043
490195,84043
490231,84043
490224,84043
490228,84043
490075,84043
490270,84045
490269,84045
490268,84045
490279,84045
490274,84045
490265,84045
490280,84045
490238,84045
490237,84045
490236,84045
490243,84045
490245,84045
490246,84045
490247,84045
490249,84045
490251,84045
490253,84045
490250,84045
490252,84045
490242,84045
490257,84045
490263,84045
490254,84045
490284,84045
490285,84045
490286,84045
490287,84045
490288,84045
490289,84045
490282,84045
490281,84045
490283,84045
490277,84045
490276,84045
490278,84045
490295,84045
490297,84045
490298,84045
490305,84045
490308,84045
490306,84045
490309,84045
490310,84045
490311,84045
490335,84045
490336,84045
490262,84045
490244,84045
490248,84045
490294,84045
490296,84045
490241,84045
490240,84045
490239,84045
490267,84045
490264,84045
490266,84045
490508,84003
490509,84003
490507,84003
490506,84003
490368,84003
490431,84003
490432,84003
490430,84003
490429,84003
490449,84003
490451,84003
490452,84003
490453,84003
490450,84003
490459,84003
490462,84003
490458,84003
490463,84003
490457,84003
490465,84003
490466,84003
490454,84003
490464,84003
490482,84003
490477,84003
490497,84003
490496,84003
490480,84003
490483,84003
490488,84003
490494,84003
490495,84003
490503,84003
490487,84003
490492,84003
490493,84003
490502,84003
490489,84003
490491,84003
490498,84003
490486,84003
490513,84003
490512,84003
490510,84003
490484,84003
490505,84003
490519,84003
490516,84003
490520,84003
490517,84003
490515,84003
490514,84003
490481,84003
490448,84003
490444,84003
490501,84003
490460,84003
490461,84003
490455,84003
490456,84003
490478,84003
490490,84003
490500,84003
490518,84003
490476,84003
490479,84003
490474,84003
490475,84003
490499,84003
490485,84003
490511,84003
490504,84003
490567,84042
490568,84042
490563,84042
490571,84042
490572,84042
490566,84042
490554,84042
490559,84042
490565,84042
490557,84042
490560,84042
490564,84042
490602,84042
490569,84042
490555,84042
490570,84042
490562,84042
490556,84042
490561,84042
490558,84042
490892,84664
490893,84664
490905,84664
490908,84664
490895,84664
490891,84664
490901,84664
490900,84664
490902,84664
490903,84664
490911,84664
490906,84664
490963,84664
490888,84664
490886,84664
490897,84664
490896,84664
490894,84664
490887,84664
490889,84664
490898,84664
490899,84664
490904,84664
490910,84664
490909,84664
490965,84664
490837,84663
490846,84663
490844,84663
490839,84663
490853,84663
490852,84663
490850,84663
490851,84663
490857,84663
490854,84663
490858,84663
490855,84663
490856,84663
490841,84663
490819,84663
490821,84663
490823,84663
490820,84663
490840,84663
490847,84663
490838,84663
490845,84663
490835,84663
490836,84663
490842,84663
490843,84663
490822,84663
490826,84663
490860,84663
490863,84663
490864,84663
490862,84663
490866,84663
490868,84663
490867,84663
490848,84663
490849,84663
490879,84663
490880,84663
490882,84663
490878,84663
490877,84663
490876,84663
490885,84663
490875,84663
490890,84663
490869,84663
490870,84663
490871,84663
490872,84663
490874,84663
490881,84663
490883,84663
490884,84663
490825,84663
490824,84663
490873,84663
490827,84663
490861,84663
490834,84663
490865,84663
491294,84663
491295,84663
491296,84663
491297,84663
491298,84663
491074,84651
491076,84651
491112,84651
491073,84651
491081,84651
491100,84651
491085,84651
491119,84651
491098,84651
491078,84651
491099,84651
491103,84651
491104,84651
491106,84651
491105,84651
491125,84651
491123,84651
491124,84651
491108,84651
491107,84651
491109,84651
491214,84651
491215,84651
491110,84651
491153,84651
491208,84651
491152,84651
491210,84651
491133,84651
491132,84651
491128,84651
491113,84651
491129,84651
491131,84651
491134,84651
491135,84651
491150,84651
491156,84651
491155,84651
491154,84651
491151,84651
491147,84651
491148,84651
491146,84651
491163,84651
491158,84651
491157,84651
491130,84651
491149,84651
491136,84651
491137,84651
491138,84651
491139,84651
491141,84651
491142,84651
491144,84651
491143,84651
491160,84651
491162,84651
491226,84651
491225,84651
491220,84651
491224,84651
491222,84651
491219,84651
491218,84651
491234,84651
491121,84651
491120,84651
491122,84651
491205,84651
491183,84651
491145,84651
491161,84651
491159,84651
491221,84651
491126,84651
491206,84651
491209,84651
491140,84651
491309,84651
491102,84651
491217,84651
491269,84651
491127,84651
491216,84651
491211,84651
491087,84651
491086,84651
491083,84651
491084,84651
491077,84651
491080,84651
491079,84651
491082,84651
491096,84651
491180,84651
491181,84651
491182,84651
491207,84651
491111,84651
491101,84651
491325,84651
491324,84651
491304,84651
491305,84651
491306,84651
491173,84653
491172,84653
491178,84653
491179,84653
491196,84653
491194,84653
491197,84653
491186,84653
491193,84653
491187,84653
491185,84653
491189,84653
491188,84653
491212,84653
491202,84653
491195,84653
491170,84653
491198,84653
491201,84653
491184,84653
491190,84653
491191,84653
491203,84653
491213,84653
491204,84653
491200,84653
491199,84653
491174,84653
491177,84653
491176,84653
491175,84653
491276,84626
491278,84626
491275,84626
490222,84626
491280,84626
491279,84626
491277,84626
490223,84626
491282,84626
491281,84626
491312,84626
491313,84626
490527,84062
490525,84062
490472,84062
490473,84062
490468,84062
490469,84062
490540,84062
490539,84062
490528,84062
490522,84062
490552,84062
490533,84062
490523,84062
490553,84062
490530,84062
490531,84062
490532,84062
490550,84062
490548,84062
490542,84062
490545,84062
490543,84062
490541,84062
490549,84062
490538,84062
490526,84062
490544,84062
490547,84062
490535,84062
490467,84062
490470,84062
490529,84062
490524,84062
490521,84062
490536,84062
490537,84062
490551,84062
490546,84062
490471,84062
490534,84062
490640,84058
490641,84058
490644,84058
490639,84058
490666,84058
490661,84058
490662,84058
490659,84058
490660,84058
490645,84058
490646,84058
490647,84058
490648,84058
490656,84058
490642,84058
490643,84058
490637,84058
490638,84058
490634,84058
490636,84058
490635,84058
490653,84058
490674,84058
490675,84058
490676,84058
490677,84058
490669,84058
490673,84058
490668,84058
490670,84058
490671,84058
490667,84058
490633,84058
490632,84058
490578,84059
490574,84059
490575,84059
490579,84059
490580,84059
490576,84059
490573,84059
490591,84059
490593,84059
490589,84059
490590,84059
490587,84059
490583,84059
490588,84059
490584,84059
490586,84059
490585,84059
490664,84059
490594,84059
490577,84059
490592,84059
490663,84059
490581,84059
490665,84059
490582,84059
490598,84057
490595,84057
490615,84057
490619,84057
490601,84057
490603,84057
490600,84057
490599,84057
490596,84057
490617,84057
490616,84057
490620,84057
490621,84057
490597,84057
490622,84057
490618,84057
490611,84057
490608,84057
490609,84057
490612,84057
490604,84057
490605,84057
490628,84057
490627,84057
490623,84057
490624,84057
490436,84004
490445,84004
490447,84004
490443,84004
490437,84004
490438,84004
490442,84004
490439,84004
490446,84004
490441,84004
490440,84004
490614,84097
490613,84097
490630,84097
490631,84097
490625,84097
490626,84097
490654,84097
490655,84097
490650,84097
490649,84097
490652,84097
490678,84097
490607,84097
490672,84097
490629,84097
490610,84097
490657,84097
490658,84097
490606,84097
490651,84097
491286,84097
490681,84604
490680,84604
490694,84604
490682,84604
490695,84604
490687,84604
490685,84604
490686,84604
490693,84604
490683,84604
490684,84604
490692,84604
490690,84604
490688,84604
490689,84604
490720,84604
490719,84604
490716,84604
490717,84604
490712,84604
490713,84604
490718,84604
490714,84604
490724,84604
490725,84604
490715,84604
490722,84604
490728,84604
490726,84604
490710,84604
490711,84604
490709,84604
490761,84604
490708,84604
490691,84604
490729,84604
490707,84604
490762,84604
490763,84604
490679,84604
490727,84604
490706,84604
491316,84604
491319,84604
491317,84604
491283,84604
491285,84604
491284,84604
491318,84604
491289,84604
491293,84604
491287,84604
491290,84604
491292,84604
491288,84604
491291,84604
51274,84604
51277,84604
51273,84604
51276,84604
51275,84604
490721,84602
490723,84602
490774,84606
490776,84606
490777,84606
490778,84606
490779,84606
490772,84606
490773,84606
490768,84606
490770,84606
490764,84606
490765,84606
490767,84606
490769,84606
490798,84606
490799,84606
490800,84606
490814,84606
490797,84606
490811,84606
490794,84606
490812,84606
490805,84606
490806,84606
490807,84606
490803,84606
490808,84606
490802,84606
490817,84606
490815,84606
490766,84606
490816,84606
490813,84606
490795,84606
490793,84606
490809,84606
490810,84606
490818,84606
490828,84606
490801,84606
490804,84606
490771,84606
490775,84606
490796,84606
490704,84601
490757,84601
490758,84601
490753,84601
490754,84601
490755,84601
490760,84601
490756,84601
490750,84601
490752,84601
490702,84601
490703,84601
490699,84601
490700,84601
490697,84601
490698,84601
490737,84601
490733,84601
490735,84601
490731,84601
490739,84601
490745,84601
490746,84601
490786,84601
490790,84601
490792,84601
490787,84601
490785,84601
490789,84601
490788,84601
490780,84601
490783,84601
490741,84601
490742,84601
490782,84601
490743,84601
490744,84601
490759,84601
